scorer,,,Abdullah,Abdullah,Abdullah,Abdullah,Abdullah,Abdullah,Abdullah,Abdullah,Abdullah,Abdullah
labeled-data,3,frame320_1.jpg,71.64692799188131,29.53508936328762,18.146925362479777,34.22807205007723,,,,,47.24341802057535,218.1929933722298
labeled-data,3,frame320_2.jpg,12.046047869653307,42.67544088629852,13.923240944369127,54.8771958719515,,,,,43.958330139822635,199.4210626250714
labeled-data,3,frame340_0.jpg,167.38377480238927,47.36842357308812,187.56360035558458,50.65351145384085,79.15570029074468,28.596492825929705,93.70394661979245,35.63596685611411,147.67324751787294,237.90352065674617
labeled-data,3,frame340_1.jpg,74.46271760395507,26.719299751213857,18.146925362479777,30.473685900645545,,,,,59.445173006228316,223.82457259637735
labeled-data,3,frame340_2.jpg,21.432013243232518,23.903510139140092,78.68640202206572,42.67544088629852,,,,,28.471487273416926,207.39913319261373
labeled-data,3,frame340_3.jpg,18.146925362479777,65.20175778288863,20.49341670587458,75.52631969382577,,,,,,
labeled-data,3,frame360_0.jpg,151.42763366730463,51.59210799119877,174.89254710125266,37.98245819950891,101.21271891865584,27.65789628857178,125.6162288899618,45.49123049837229,132.6557029201462,230.3947483578828
labeled-data,3,frame360_1.jpg,81.03289336546052,30.004387631966583,31.75657515416964,31.881580706682424,,,,,57.5679799315125,207.39913319261373
labeled-data,3,frame380_0.jpg,151.42763366730463,46.42982703573021,167.85307307106825,38.921054736866836,75.40131414131298,20.61842225838737,88.07236739564493,27.18859801989282,144.85745790579915,223.82457259637735
labeled-data,3,frame380_1.jpg,125.6162288899618,39.85965127422476,76.33991067867092,29.53508936328762,,,,,69.76973491716547,231.3333448952407
labeled-data,3,frame400_0.jpg,147.20394924919395,45.02193222969332,161.75219557824175,43.61403742365644,75.40131414131298,20.61842225838737,84.78727951489219,36.10526512479308,134.53289599486203,228.048257014488
labeled-data,3,frame400_1.jpg,112.00657909827191,32.35087897536138,65.54605049905481,27.65789628857178,,,,,66.48464703641272,219.6008881782667
labeled-data,3,frame400_2.jpg,22.839908049269383,30.473685900645545,11.576749600974324,39.39035300554579,,,,,24.247802855306276,227.10966047713006
labeled-data,3,frame40_0.jpg,16.739030556442913,64.73245951420967,41.14254052774885,61.44737163345695,102.15131545601375,14.04824649688192,82.91008644017637,29.06579109460866,53.8135937820808,206.92983492393475
labeled-data,3,frame40_1.jpg,10.16885479493746,36.10526512479308,26.124995930022124,43.144739154977486,130.77850984543034,17.333334377634646,113.88377217298776,22.495615333103213,53.8135937820808,215.37720376015605
labeled-data,3,frame40_2.jpg,151.42763366730463,51.12280972251982,141.57237002504644,46.89912530440917,63.66885742433897,21.08772052706633,76.33991067867092,27.18859801989282,99.80482411261895,214.9079054914771
labeled-data,3,frame420_0.jpg,,,,,64.13815569301795,23.9035101391401,80.56359509678157,36.57456339347203,122.80043927788802,228.048257014488
labeled-data,3,frame420_1.jpg,111.067982560914,20.61842225838737,63.19955915566001,28.596492825929705,,,,,70.23903318584442,223.82457259637735
labeled-data,3,frame440_0.jpg,,,,,64.13815569301795,23.9035101391401,82.91008644017637,39.39035300554579,,
labeled-data,3,frame440_1.jpg,111.067982560914,22.964913601782175,58.97587473754936,28.596492825929705,,,,,65.07675223037586,218.66229164090876
labeled-data,3,frame460_0.jpg,,,,,71.64692799188131,25.311404945176978,89.01096393300284,40.328949542903715,,
labeled-data,3,frame460_1.jpg,111.067982560914,22.964913601782175,58.97587473754936,28.596492825929705,,,,,65.07675223037586,209.74562453600853
labeled-data,3,frame480_0.jpg,111.067982560914,22.964913601782175,58.97587473754936,28.596492825929705,,,,,65.07675223037586,209.74562453600853
labeled-data,3,frame480_1.jpg,,,,,64.13815569301795,29.065791094608667,,,,
labeled-data,3,frame500_0.jpg,111.067982560914,22.964913601782175,58.97587473754936,28.596492825929705,,,,,69.76973491716547,222.41667779034046
labeled-data,3,frame500_2.jpg,,,,,57.09868166283354,21.087720527066335,,,,
labeled-data,3,frame520_0.jpg,152.83552847334153,40.798247811582684,103.08991199337166,40.798247811582684,,,,,81.03289336546052,236.49562585070927
labeled-data,3,frame540_0.jpg,121.86184274053011,23.434211870461137,64.6074539616969,27.65789628857178,,,,,77.27850721602883,232.7412397012776
labeled-data,3,frame560_0.jpg,147.67324751787294,34.22807205007723,99.80482411261895,36.10526512479308,57.09868166283354,21.087720527066335,76.33991067867092,30.004387631966583,83.84868297753428,232.7412397012776
labeled-data,3,frame580_0.jpg,28.94078554209588,33.28947551271931,15.33113575040602,36.10526512479308,101.21271891865584,25.311404945176978,85.72587605225013,30.473685900645545,30.81797861681173,233.21053796995656
labeled-data,3,frame580_1.jpg,135.94079080089892,34.22807205007723,93.23464835111349,37.04386166215099,64.13815569301795,19.679825721029456,71.17762972320233,27.65789628857178,95.5811396945083,236.96492411938823
labeled-data,3,frame600_0.jpg,31.287276885490684,28.127194557250743,14.861837481727065,39.85965127422476,99.33552584393999,26.719299751213864,85.72587605225013,33.28947551271931,27.532890736058988,229.45615182052487
labeled-data,3,frame600_1.jpg,165.03728345899447,35.166668587435154,112.94517563562985,37.98245819950891,66.95394530509171,24.842106676498023,78.68640202206572,34.22807205007723,107.78289468016126,240.71931026881992
labeled-data,3,frame60_0.jpg,14.39253921304811,38.921054736866836,18.61622363115876,34.22807205007723,129.83991330807243,21.08772052706633,113.88377217298776,27.18859801989282,54.75219031943871,217.72369510355085
labeled-data,3,frame60_1.jpg,17.677627093800822,63.32456470817279,39.734645721711985,61.44737163345695,97.45833276922414,15.456141302918802,82.91008644017637,26.719299751213857,51.93640070736495,200.3596591624293
labeled-data,3,frame60_2.jpg,152.83552847334153,45.49123049837229,137.81798387561474,40.328949542903715,62.2609626183021,18.271930914992566,75.40131414131298,26.719299751213857,99.80482411261895,208.8070279986506
labeled-data,3,frame80_0.jpg,13.923240944369127,39.85965127422476,19.085521899837715,38.45175646818788,131.71710638278824,19.210527452350487,113.88377217298776,25.311404945176978,56.62938339415456,211.62281761072435
labeled-data,3,frame80_1.jpg,15.33113575040602,62.85526643949383,38.32675091567509,60.978073364777984,93.70394661979245,16.394737840276726,77.27850721602883,25.78070321385594,48.18201455793326,195.19737820696074
labeled-data,3,frame80_2.jpg,157.99780942881006,47.83772184176709,141.57237002504644,43.61403742365644,66.01534876773377,21.08772052706633,75.40131414131298,28.596492825929705,106.84429814280335,208.33772972997164
